subject_name,course_name,abs_course_url
Computer Science,Microsoft SharePoint 2016: Infrastructure,https://www.classcentral.com/course/edx-microsoft-sharepoint-2016-infrastructure-7158
Computer Science,Windows Server 2016: Advanced Networking,https://www.classcentral.com/course/edx-windows-server-2016-advanced-networking-9482
Computer Science,Planning & Developing Governance for Digital Transformation,https://www.classcentral.com/course/edx-planning-developing-governance-for-digital-transformation-10085
Computer Science,Transitioning to Microsoft Exchange Server 2016,https://www.classcentral.com/course/edx-transitioning-to-microsoft-exchange-server-2016-6321
Computer Science,Microsoft Exchange Server 2016 - 1: Infrastructure,https://www.classcentral.com/course/edx-microsoft-exchange-server-2016-1-infrastructure-6328
Computer Science,SharePoint Enterprise Content Management,https://www.classcentral.com/course/edx-sharepoint-enterprise-content-management-6329
Computer Science,Microsoft SharePoint 2016: Workload Optimization,https://www.classcentral.com/course/edx-microsoft-sharepoint-2016-workload-optimization-7156
Computer Science,Skype for Business: Voice Concepts and Planning,https://www.classcentral.com/course/edx-skype-for-business-voice-concepts-and-planning-8194
Computer Science,Troubleshooting Microsoft Exchange Server 2016,https://www.classcentral.com/course/edx-troubleshooting-microsoft-exchange-server-2016-8967
Computer Science,System Center 2016: Building Clouds,https://www.classcentral.com/course/edx-system-center-2016-building-clouds-9970
Computer Science,Windows 10 Features for a Mobile Workforce: Managing and Maintaining Devices in the Enterprise,https://www.classcentral.com/course/edx-windows-10-features-for-a-mobile-workforce-managing-and-maintaining-devices-in-the-enterprise-7489
Computer Science,Windows Server 2016: Basic Storage,https://www.classcentral.com/course/edx-windows-server-2016-basic-storage-8535
Computer Science,Skype for Business: Voice Advanced Workloads,https://www.classcentral.com/course/edx-skype-for-business-voice-advanced-workloads-8367
Computer Science,Windows 10 Features for a Mobile Workforce: Identity Management and Data Access,https://www.classcentral.com/course/edx-windows-10-features-for-a-mobile-workforce-identity-management-and-data-access-5971
Computer Science,Microsoft SharePoint 2016: Productivity Solutions,https://www.classcentral.com/course/edx-microsoft-sharepoint-2016-productivity-solutions-7155
Computer Science,Microsoft SharePoint 2016: Search and Content Management,https://www.classcentral.com/course/edx-microsoft-sharepoint-2016-search-and-content-management-7076
Computer Science,Windows Server 2016: Advanced Storage,https://www.classcentral.com/course/edx-windows-server-2016-advanced-storage-8848
Computer Science,Windows Server 2016: Securing Identities and Information,https://www.classcentral.com/course/edx-windows-server-2016-securing-identities-and-information-9841
Computer Science,Deploy and Service Mobile Apps Using Azure App Service,https://www.classcentral.com/course/edx-deploy-and-service-mobile-apps-using-azure-app-service-10056
Computer Science,Introduction to Device Programming,https://www.classcentral.com/course/edx-introduction-to-device-programming-9927
Computer Science,Microsoft SharePoint Online for Site Administrators,https://www.classcentral.com/course/edx-microsoft-sharepoint-online-for-site-administrators-7451
Computer Science,Configuring SharePoint Hybrid,https://www.classcentral.com/course/edx-configuring-sharepoint-hybrid-8419
Computer Science,Planning and Preparing SharePoint Hybrid,https://www.classcentral.com/course/edx-planning-and-preparing-sharepoint-hybrid-8386
Computer Science,Troubleshooting Skype for Business,https://www.classcentral.com/course/edx-troubleshooting-skype-for-business-8724
Computer Science,Graph Algorithms,https://www.classcentral.com/course/edx-graph-algorithms-10247
Computer Science,Developing AI Vision Apps Using Microsoft Cognitive Services,https://www.classcentral.com/course/edx-developing-ai-vision-apps-using-microsoft-cognitive-services-11360
Computer Science,Blockchain: Hype oder Innovation?,https://www.classcentral.com/course/openhpi-blockchain-hype-oder-innovation-11178
Computer Science,Blockchain: Understanding Its Uses and Implications,https://www.classcentral.com/course/edx-blockchain-understanding-its-uses-and-implications-11607
Computer Science,Introduction to Cloud Infrastructure Technologies,https://www.classcentral.com/course/edx-introduction-to-cloud-infrastructure-technologies-6000
Computer Science,NP-Complete Problems,https://www.classcentral.com/course/edx-np-complete-problems-10275
Computer Science,Introduction to Open Source Networking Technologies,https://www.classcentral.com/course/edx-introduction-to-open-source-networking-technologies-11389
Computer Science,SAP Leonardo - Enabling the Intelligent Enterprise,https://www.classcentral.com/course/opensap-sap-leonardo-enabling-the-intelligent-enterprise-11529
Computer Science,Machine Learning,https://www.classcentral.com/course/edx-machine-learning-9695
Computer Science,Computer Graphics,https://www.classcentral.com/course/edx-computer-graphics-548
Computer Science,Smarter Chatbots with Node-RED and Watson AI,https://www.classcentral.com/course/edx-smarter-chatbots-with-node-red-and-watson-ai-11730
Computer Science,String Processing and Pattern Matching Algorithms,https://www.classcentral.com/course/edx-string-processing-and-pattern-matching-algorithms-10248
Computer Science,Computer Systems Design for Energy Efficiency,https://www.classcentral.com/course/edx-computer-systems-design-for-energy-efficiency-6993
Computer Science,Programming Chatbots with Watson Services,https://www.classcentral.com/course/edx-programming-chatbots-with-watson-services-11731
Computer Science,Deep Learning Fundamentals with Keras,https://www.classcentral.com/course/edx-deep-learning-fundamentals-with-keras-11732
Computer Science,Machine Learning with Python: A Practical Introduction,https://www.classcentral.com/course/edx-machine-learning-with-python-a-practical-introduction-12122
Computer Science,Paradigms of Computer Programming – Fundamentals,https://www.classcentral.com/course/edx-paradigms-of-computer-programming-fundamentals-2298
Computer Science,Intro to Deep Learning with PyTorch,https://www.classcentral.com/course/udacity-intro-to-deep-learning-with-pytorch-12148
Computer Science,Bitcoin and Cryptocurrencies,https://www.classcentral.com/course/edx-bitcoin-and-cryptocurrencies-11417
Computer Science,Introduction to Machine Learning for Coders!,https://www.classcentral.com/course/independent-introduction-to-machine-learning-for-coders-12175
Computer Science,Windows Server 2016: Infrastructure,https://www.classcentral.com/course/edx-windows-server-2016-infrastructure-8478
Computer Science,Windows PowerShell Basics,https://www.classcentral.com/course/edx-windows-powershell-basics-8428
Computer Science,Deep Learning with Python and PyTorch,https://www.classcentral.com/course/edx-deep-learning-with-python-and-pytorch-11733
Computer Science,Windows Server 2016: Directory Services,https://www.classcentral.com/course/edx-windows-server-2016-directory-services-8534
Computer Science,Developing IoT Solutions with Azure IoT,https://www.classcentral.com/course/edx-developing-iot-solutions-with-azure-iot-8512
Computer Science,Programming for Everyone – An Introduction to Visual Programming Languages,https://www.classcentral.com/course/edx-programming-for-everyone-an-introduction-to-visual-programming-languages-9381
Computer Science,Deep Learning with Tensorflow,https://www.classcentral.com/course/edx-deep-learning-with-tensorflow-11734
Computer Science,AP Computer Science A: Java Programming Loops and Data Structures,https://www.classcentral.com/course/edx-ap-computer-science-a-java-programming-loops-and-data-structures-7212
Computer Science,"Arduino Programming, from novice to ninja",https://www.classcentral.com/course/edx-arduino-programming-from-novice-to-ninja-11409
Computer Science,Building Portal Sites on SAP Cloud Platform,https://www.classcentral.com/course/opensap-building-portal-sites-on-sap-cloud-platform-11863
Computer Science,Introduction to Cloud Foundry and Cloud Native Software Architecture,https://www.classcentral.com/course/edx-introduction-to-cloud-foundry-and-cloud-native-software-architecture-8387
Computer Science,Aprendizaje automático y ciencia de datos,https://www.classcentral.com/course/edx-aprendizaje-automatico-y-ciencia-de-datos-12250
Computer Science,Paradigms of Computer Programming – Abstraction and Concurrency,https://www.classcentral.com/course/edx-paradigms-of-computer-programming-abstraction-and-concurrency-2630
Computer Science,Advanced Algorithmics and Graph Theory with Python,https://www.classcentral.com/course/edx-advanced-algorithmics-and-graph-theory-with-python-12017
Computer Science,Digital Transformation and the IT Team,https://www.classcentral.com/course/edx-digital-transformation-and-the-it-team-12111
Computer Science,Informatik für Einsteiger,https://www.classcentral.com/course/opensap-informatik-fur-einsteiger-11869
Computer Science,SAP Leonardo IoT for the Intelligent Enterprise,https://www.classcentral.com/course/opensap-sap-leonardo-iot-for-the-intelligent-enterprise-12139
Computer Science,Computer System Design: Advanced Concepts of Modern Microprocessors,https://www.classcentral.com/course/edx-computer-system-design-advanced-concepts-of-modern-microprocessors-7046
Computer Science,SAP Leonardo – An Introduction to Blockchain,https://www.classcentral.com/course/opensap-sap-leonardo-an-introduction-to-blockchain-12142
Computer Science,Machine Learning Interview Preparation,https://www.classcentral.com/course/udacity-machine-learning-interview-preparation-12560
Computer Science,Applied Deep Learning Capstone Project,https://www.classcentral.com/course/edx-applied-deep-learning-capstone-project-11736
Computer Science,SAP Leonardo Machine Learning Foundation – An Introduction,https://www.classcentral.com/course/opensap-sap-leonardo-machine-learning-foundation-an-introduction-12137
